player_id,full_name,position,year,ovr
00-0029668,Andrew Luck,QB,2016,88
00-0029668,Andrew Luck,QB,2017,90
00-0029668,Andrew Luck,QB,2018,87
00-0029668,Andrew Luck,QB,2019,92
00-0032568,Cavellis Luckett,LB,,
00-0038738,Hunter Luepke,RB,2023,63
00-0033410,Cole Luke,DB,2018,65
00-0033410,Cole Luke,DB,2019,59
00-0033410,Cole Luke,DB,2020,59
00-0037330,Jesse Luketa,LB,2022,63
00-0037330,Jesse Luketa,LB,2023,63
00-0038913,Johnny Lumpkin,TE,,
00-0028722,Ricky Lumpkin,DL,2016,66
00-0034239,Brad Lundblade,OL,2020,56
00-0033358,Izaah Lunsford,DL,,
00-0038594,Darrell Luter Jr.,DB,2023,68
00-0038502,T.J. Luther,WR,,
00-0036312,Jake Luton,QB,2020,59
00-0036312,Jake Luton,QB,2022,59
00-0034302,Frankie Luvu,LB,2019,68
00-0034302,Frankie Luvu,LB,2020,69
00-0034302,Frankie Luvu,LB,2021,70
00-0034302,Frankie Luvu,LB,2022,71
00-0034302,Frankie Luvu,LB,2023,80
00-0030993,Aaron Lynch,LB,2016,83
00-0030993,Aaron Lynch,LB,2017,76
00-0030993,Aaron Lynch,LB,2018,76
00-0030993,Aaron Lynch,LB,2019,76
00-0030993,Aaron Lynch,LB,2020,74
00-0031286,Arthur Lynch,TE,2016,67
00-0035984,Blake Lynch,LB,2021,66
00-0035984,Blake Lynch,LB,2022,65
00-0031815,Cameron Lynch,LB,2016,60
00-0031815,Cameron Lynch,LB,2017,62
00-0031815,Cameron Lynch,LB,2018,66
00-0036337,James Lynch,DL,2020,64
00-0036337,James Lynch,DL,2021,67
00-0036337,James Lynch,DL,2022,66
00-0036337,James Lynch,DL,2023,66
00-0025399,Marshawn Lynch,RB,2017,85
00-0025399,Marshawn Lynch,RB,2018,85
00-0033108,Paxton Lynch,QB,2016,74
00-0033108,Paxton Lynch,QB,2017,72
00-0033108,Paxton Lynch,QB,2018,70
00-0033108,Paxton Lynch,QB,2019,57
00-0033108,Paxton Lynch,QB,2020,56
00-0039447,Nate Lynn,DL,,
00-0031848,Caushaud Lyons,DL,2016,59
00-0035130,Dylan Mabin,DB,2022,62
00-0035130,Dylan Mabin,DB,2023,62
00-0033430,Greg Mabin,DB,2018,68
00-0033430,Greg Mabin,DB,2019,67
00-0033430,Greg Mabin,DB,2020,67
00-0033430,Greg Mabin,DB,2021,65
00-0033430,Greg Mabin,DB,2022,65
00-0033802,KeVonn Mabon,WR,,
00-0032025,Ashaad Mabry,DL,,
00-0036059,Tyler Mabry,TE,2022,59
00-0036059,Tyler Mabry,TE,2023,60
00-0035309,Alize Mack,TE,2019,62
00-0035309,Alize Mack,TE,2022,57
00-0035309,Alize Mack,TE,2023,57
00-0035869,Austin Mack,WR,2022,66
00-0034985,Daylon Mack,DL,2019,67
00-0034985,Daylon Mack,DL,2020,67
00-0035519,Isaiah Mack,DL,2020,65
00-0035519,Isaiah Mack,DL,2022,64
00-0035519,Isaiah Mack,DL,2023,64
00-0026997,Alex Mack,OL,2016,84
00-0026997,Alex Mack,OL,2017,91
00-0026997,Alex Mack,OL,2018,90
00-0026997,Alex Mack,OL,2019,89
00-0026997,Alex Mack,OL,2020,89
00-0026997,Alex Mack,OL,2021,85
00-0026997,Alex Mack,OL,2023,58
00-0035772,Jordan Mack,LB,,
00-0031040,Khalil Mack,LB,2016,94
00-0031040,Khalil Mack,LB,2017,97
00-0031040,Khalil Mack,LB,2018,98
00-0031040,Khalil Mack,LB,2019,99
00-0031040,Khalil Mack,LB,2020,97
00-0031040,Khalil Mack,LB,2021,94
00-0031040,Khalil Mack,LB,2022,92
00-0031040,Khalil Mack,LB,2023,85
00-0036205,Ledarius Mack,LB,,
00-0033951,Marlon Mack,RB,2017,72
00-0033951,Marlon Mack,RB,2018,77
00-0033951,Marlon Mack,RB,2019,82
00-0033951,Marlon Mack,RB,2020,85
00-0033951,Marlon Mack,RB,2021,76
00-0033951,Marlon Mack,RB,2022,75
00-0026995,Jeremy Maclin,WR,2016,86
00-0026995,Jeremy Maclin,WR,2017,83
00-0032472,Tre Madden,RB,2016,63
00-0032472,Tre Madden,RB,2018,70
00-0034377,Avonte Maddox,DB,2018,69
00-0034377,Avonte Maddox,DB,2019,78
00-0034377,Avonte Maddox,DB,2020,78
00-0034377,Avonte Maddox,DB,2021,78
00-0034377,Avonte Maddox,DB,2022,79
00-0034377,Avonte Maddox,DB,2023,79
00-0037469,Tyreek Maddox-Williams,LB,,
00-0034269,Cole Madison,OL,2018,66
00-0034269,Cole Madison,OL,2019,54
00-0034269,Cole Madison,OL,2020,51
00-0036130,Justin Madubuike,DL,2020,71
00-0036130,Justin Madubuike,DL,2021,75
00-0036130,Justin Madubuike,DL,2022,75
00-0036130,Justin Madubuike,DL,2023,78
00-0036130,Nnamdi Madubuike,DL,2020,71
00-0036130,Nnamdi Madubuike,DL,2021,75
00-0036130,Nnamdi Madubuike,DL,2022,75
00-0036130,Nnamdi Madubuike,DL,2023,78
00-0038133,Boye Mafe,LB,2022,68
00-0038133,Boye Mafe,LB,2023,70
00-0038586,Atonio Mafi,OL,2023,67
00-0039368,Jordan Magee,LB,,
00-0031768,Terrence Magee,RB,2016,69
00-0031768,Terrence Magee,RB,2017,64
00-0032106,Craig Mager,DB,2016,69
00-0032106,Craig Mager,DB,2017,72
00-0032106,Craig Mager,DB,2018,73
00-0032361,Curt Maggitt,LB,2016,57
00-0033317,Erik Magnuson,OL,2018,63
00-0033317,Erik Magnuson,OL,2019,55
00-0039408,Christian Mahogany,OL,,
00-0033873,Patrick Mahomes,QB,2017,76
00-0033873,Patrick Mahomes,QB,2018,77
00-0033873,Patrick Mahomes,QB,2019,97
00-0033873,Patrick Mahomes,QB,2020,99
00-0033873,Patrick Mahomes,QB,2021,97
00-0033873,Patrick Mahomes,QB,2022,95
00-0033873,Patrick Mahomes,QB,2023,99
00-0034582,Brendan Mahon,OL,,
00-0039697,Jaylen Mahoney,DB,,
00-0034429,Jordan Mailata,OL,2018,62
00-0034429,Jordan Mailata,OL,2019,58
00-0034429,Jordan Mailata,OL,2020,58
00-0034429,Jordan Mailata,OL,2021,82
00-0034429,Jordan Mailata,OL,2022,84
00-0034429,Jordan Mailata,OL,2023,87
00-0039805,Jason Maitre,DB,,
00-0032650,Ryan Malleck,TE,2016,63
00-0032650,Ryan Malleck,TE,2017,62
00-0032650,Ryan Malleck,TE,2018,66
00-0028012,Ryan Mallett,QB,2016,67
00-0028012,Ryan Mallett,QB,2017,66
00-0039761,Dashaun Mallory,DL,,
00-0038394,Will Mallory,TE,2023,63
00-0037808,DeAngelo Malone,LB,2022,67
00-0037808,DeAngelo Malone,LB,2023,67
00-0033859,Josh Malone,WR,2017,68
00-0033859,Josh Malone,WR,2018,70
00-0033859,Josh Malone,WR,2019,67
00-0033859,Josh Malone,WR,2022,66
00-0038928,Xavier Malone,WR,,
00-0036164,Cassh Maluia,LB,2020,60
00-0033403,Cameron Malveaux,DL,2018,66
00-0033403,Cameron Malveaux,DL,2019,62
00-0033403,Cameron Malveaux,DL,2020,64
00-0033483,Damien Mama,OL,2018,65
00-0031923,Greg Mancz,OL,2016,63
00-0031923,Greg Mancz,OL,2017,78
00-0031923,Greg Mancz,OL,2018,65
00-0031923,Greg Mancz,OL,2019,61
00-0031923,Greg Mancz,OL,2020,60
00-0031923,Greg Mancz,OL,2021,61
00-0031923,Greg Mancz,OL,2022,61
00-0031923,Greg Mancz,OL,2023,61
00-0038739,D'Angelo Mandell,DB,,
00-0024244,Nick Mangold,OL,2016,83
00-0031685,Cole Manhart,OL,,
00-0031484,Chris Manhertz,TE,2017,62
00-0031484,Chris Manhertz,TE,2018,66
00-0031484,Chris Manhertz,TE,2019,70
00-0031484,Chris Manhertz,TE,2020,70
00-0031484,Chris Manhertz,TE,2021,70
00-0031484,Chris Manhertz,TE,2022,70
00-0031484,Chris Manhertz,TE,2023,70
00-0022803,Eli Manning,QB,2016,81
00-0022803,Eli Manning,QB,2017,80
00-0022803,Eli Manning,QB,2018,76
00-0022803,Eli Manning,QB,2019,72
00-0038880,Ilm Manning,OL,,
00-0038452,Tashawn Manning,OL,,
00-0032245,Sean Mannion,QB,2016,63
00-0032245,Sean Mannion,QB,2017,61
00-0032245,Sean Mannion,QB,2018,62
00-0032245,Sean Mannion,QB,2019,54
00-0032245,Sean Mannion,QB,2020,54
00-0032245,Sean Mannion,QB,2021,52
00-0032245,Sean Mannion,QB,2022,52
00-0039712,Tyler Manoa,DL,,
00-0039362,Giovanni Manu,OL,,
00-0030526,EJ Manuel,QB,2016,71
00-0030526,EJ Manuel,QB,2017,70
00-0030526,EJ Manuel,QB,2018,69
00-0031409,Johnny Manziel,QB,,
00-0030425,Stansly Maponga,DL,2016,65
00-0030425,Stansly Maponga,DL,2018,70
00-0039054,Marte Mapu,LB,2023,70
00-0036706,C.J. Marable,RB,,
00-0027378,Chris Maragos,DB,2016,73
00-0027378,Chris Maragos,DB,2017,70
00-0027378,Chris Maragos,DB,2018,68
00-0031999,Justin March-Lillard,LB,2017,72
00-0031999,Justin March-Lillard,LB,2018,72
00-0031999,Justin March-Lillard,LB,2019,69
00-0031999,Justin March-Lillard,LB,2020,69
00-0031999,Justin March,LB,2017,72
00-0031999,Justin March,LB,2018,72
00-0031999,Justin March,LB,2019,69
00-0031999,Justin March,LB,2020,69
00-0032906,Tyler Marcordes,LB,2016,62
00-0027816,Marc Mariani,WR,2016,69
00-0032268,Marcus Mariota,QB,2016,79
00-0032268,Marcus Mariota,QB,2017,80
00-0032268,Marcus Mariota,QB,2018,79
00-0032268,Marcus Mariota,QB,2019,79
00-0032268,Marcus Mariota,QB,2020,68
00-0032268,Marcus Mariota,QB,2021,70
00-0032268,Marcus Mariota,QB,2022,71
00-0032268,Marcus Mariota,QB,2023,69
00-0027038,Sen'Derrick Marks,DL,2016,79
00-0035817,Kyle Markway,TE,,
00-0031870,Dean Marlowe,DB,2016,67
00-0031870,Dean Marlowe,DB,2017,65
00-0031870,Dean Marlowe,DB,2018,67
00-0031870,Dean Marlowe,DB,2019,68
00-0031870,Dean Marlowe,DB,2020,69
00-0031870,Dean Marlowe,DB,2021,71
00-0031870,Dean Marlowe,DB,2022,71
00-0031870,Dean Marlowe,DB,2023,70
00-0032243,Ali Marpet,OL,2016,77
00-0032243,Ali Marpet,OL,2017,85
00-0032243,Ali Marpet,OL,2018,81
00-0032243,Ali Marpet,OL,2019,88
00-0032243,Ali Marpet,OL,2020,89
00-0032243,Ali Marpet,OL,2021,90
00-0029964,Luke Marquardt,OL,,
00-0031818,Bradley Marquez,WR,2016,63
00-0031818,Bradley Marquez,WR,2017,64
00-0031818,Bradley Marquez,WR,2018,64
00-0038963,Armani Marsh,DB,,
00-0031175,Cassius Marsh,LB,2016,67
00-0031175,Cassius Marsh,LB,2017,68
00-0031175,Cassius Marsh,LB,2018,72
00-0031175,Cassius Marsh,LB,2019,72
00-0031175,Cassius Marsh,LB,2020,71
00-0031175,Cassius Marsh,LB,2021,66
00-0024334,Brandon Marshall,WR,2016,89
00-0024334,Brandon Marshall,WR,2017,54
00-0024334,Brandon Marshall,WR,2017,85
00-0024334,Brandon Marshall,WR,2018,81
00-0029620,Brandon Marshall,LB,2016,90
00-0029620,Brandon Marshall,LB,2017,86
00-0029620,Brandon Marshall,LB,2018,77
00-0029620,Brandon Marshall,LB,2019,75
00-0032964,Byron Marshall,RB,2016,62
00-0032964,Byron Marshall,RB,2018,65
00-0029977,Cameron Marshall,RB,,
00-0034979,Iman Marshall,DB,2019,67
00-0034979,Iman Marshall,DB,2020,67
00-0034979,Iman Marshall,DB,2021,67
00-0034979,Iman Marshall,DB,2022,67
00-0032694,Jalin Marshall,WR,2017,69
00-0036505,Jonathan Marshall,DL,2021,65
00-0036505,Jonathan Marshall,DL,2022,65
00-0036505,Jonathan Marshall,DL,2023,64
00-0032806,Keith Marshall,RB,2016,69
00-0032806,Keith Marshall,RB,2017,67
00-0032806,Keith Marshall,RB,2018,71
00-0035209,Marcus Marshall,RB,,
00-0031733,Nick Marshall,DB,2016,62
00-0036955,Terrace Marshall,WR,2021,71
00-0036955,Terrace Marshall,WR,2021,71
00-0036955,Terrace Marshall,WR,2022,71
00-0036955,Terrace Marshall,WR,2022,71
00-0036955,Terrace Marshall,WR,2023,73
00-0036955,Terrace Marshall,WR,2023,73
00-0036955,Terrace Marshall Jr.,WR,2021,71
00-0036955,Terrace Marshall Jr.,WR,2021,71
00-0036955,Terrace Marshall Jr.,WR,2022,71
00-0036955,Terrace Marshall Jr.,WR,2022,71
00-0036955,Terrace Marshall Jr.,WR,2023,73
00-0036955,Terrace Marshall Jr.,WR,2023,73
00-0034111,Trey Marshall,DB,2019,62
00-0034111,Trey Marshall,DB,2020,63
00-0034111,Trey Marshall,DB,2021,63
00-0038939,Brodric Martin,DL,2023,67
00-0031147,Chris Martin,OL,,
00-0035431,Koda Martin,OL,2020,57
00-0035431,Koda Martin,OL,2022,55
00-0037524,Tay Martin,WR,,
00-0029613,Doug Martin,RB,2016,90
00-0029613,Doug Martin,RB,2017,83
00-0029613,Doug Martin,RB,2018,76
00-0029613,Doug Martin,RB,2019,78
00-0031707,Gabe Martin,LB,2016,64
00-0031707,Gabe Martin,LB,2017,58
00-0031707,Gabe Martin,LB,2018,69
00-0034163,Jake Martin,DL,2018,65
00-0034163,Jake Martin,DL,2019,68
00-0034163,Jake Martin,DL,2020,70
00-0034163,Jake Martin,DL,2021,73
00-0034163,Jake Martin,DL,2022,73
00-0034163,Jake Martin,DL,2023,45
00-0034163,Jacob Martin,DL,2018,65
00-0034163,Jacob Martin,DL,2019,68
00-0034163,Jacob Martin,DL,2020,70
00-0034163,Jacob Martin,DL,2021,73
00-0034163,Jacob Martin,DL,2022,73
00-0034163,Jacob Martin,DL,2023,45
00-0039149,Quan Martin,DB,,
00-0027035,Sherrod Martin,DB,,
00-0038716,Jeremiah Martin,DL,,
00-0030160,Josh Martin,LB,2016,67
00-0030160,Josh Martin,LB,2017,68
00-0030160,Josh Martin,LB,2018,73
00-0036270,Kamal Martin,LB,2020,62
00-0036270,Kamal Martin,LB,2021,67
00-0036270,Kamal Martin,LB,2022,67
00-0031050,Kareem Martin,LB,2016,63
00-0031050,Kareem Martin,LB,2017,63
00-0031050,Kareem Martin,LB,2018,72
00-0031050,Kareem Martin,LB,2019,71
00-0029415,Keshawn Martin,WR,2016,68
00-0029415,Keshawn Martin,WR,2017,66
00-0031337,Marcus Martin,OL,2016,65
00-0031337,Marcus Martin,OL,2017,68
00-0031337,Marcus Martin,OL,2018,65
00-0034240,Marcus Martin,DL,,
00-0029544,Mike Martin,DL,2016,70
00-0032969,Nick Martin,OL,2016,73
00-0032969,Nick Martin,OL,2017,74
00-0032969,Nick Martin,OL,2018,71
00-0032969,Nick Martin,OL,2019,70
00-0032969,Nick Martin,OL,2020,71
00-0032969,Nick Martin,OL,2021,70
00-0034708,Robert Martin,RB,,
00-0031895,Ronald Martin,DB,2016,64
00-0031895,Ronald Martin,DB,2017,63
00-0031895,Ronald Martin,DB,2018,64
00-0035263,Wes Martin,OL,2019,63
00-0035263,Wes Martin,OL,2020,65
00-0035263,Wes Martin,OL,2021,63
00-0035263,Wes Martin,OL,2022,62
00-0035263,Wes Martin,OL,2023,64
00-0031402,Zack Martin,OL,2016,92
00-0031402,Zack Martin,OL,2017,95
00-0031402,Zack Martin,OL,2018,96
00-0031402,Zack Martin,OL,2019,96
00-0031402,Zack Martin,OL,2020,98
00-0031402,Zack Martin,OL,2021,98
00-0031402,Zack Martin,OL,2022,98
00-0031402,Zack Martin,OL,2023,99
00-0039648,David Martin-Robinson,TE,2016,64
00-0038658,Adrian Martinez,QB,,
00-0032408,Blake Martinez,LB,2016,67
00-0032408,Blake Martinez,LB,2017,74
00-0032408,Blake Martinez,LB,2018,83
00-0032408,Blake Martinez,LB,2019,82
00-0032408,Blake Martinez,LB,2020,72
00-0032408,Blake Martinez,LB,2021,79
00-0032408,Blake Martinez,LB,2022,78
00-0034305,Greer Martini,LB,2018,61
00-0034305,Greer Martini,LB,2019,57
00-0030737,Freddie Martino,WR,2016,58
00-0030737,Freddie Martino,WR,2017,62
00-0030737,Freddie Martino,WR,2018,64
00-0032867,Tyler Marz,OL,2018,63
00-0032867,Tyler Marz,OL,2019,62
00-0032867,Tyler Marz,OL,2020,61
00-0036565,Ben Mason,TE,,
00-0031482,Danny Mason,LB,,
00-0037525,Jordan Mason,RB,2023,69
00-0031580,Shaq Mason,OL,2016,74
00-0031580,Shaq Mason,OL,2017,85
00-0031580,Shaq Mason,OL,2018,83
00-0031580,Shaq Mason,OL,2019,88
00-0031580,Shaq Mason,OL,2020,86
00-0031580,Shaq Mason,OL,2021,87
00-0031580,Shaq Mason,OL,2022,87
00-0031580,Shaq Mason,OL,2023,84
00-0031580,Shaquille Mason,OL,2016,74
00-0031580,Shaquille Mason,OL,2017,85
00-0031580,Shaquille Mason,OL,2018,83
00-0031580,Shaquille Mason,OL,2019,88
00-0031580,Shaquille Mason,OL,2020,86
00-0031580,Shaquille Mason,OL,2021,87
00-0031580,Shaquille Mason,OL,2022,87
00-0031580,Shaquille Mason,OL,2023,84
00-0031391,Tre Mason,RB,2016,78
00-0029617,Jonathan Massaquoi,LB,2016,72
00-0029528,Bobby Massie,OL,2016,75
00-0029528,Bobby Massie,OL,2017,73
00-0029528,Bobby Massie,OL,2018,71
00-0029528,Bobby Massie,OL,2019,75
00-0029528,Bobby Massie,OL,2020,76
00-0029528,Bobby Massie,OL,2021,72
00-0037517,Luke Masterson,LB,2023,61
00-0034215,Hercules Mata'afa,DL,2018,64
00-0034215,Hercules Mata'afa,DL,2019,60
00-0034215,Hercules Mata'afa,DL,2020,61
00-0032366,Tyler Matakevich,LB,2016,65
00-0032366,Tyler Matakevich,LB,2017,64
00-0032366,Tyler Matakevich,LB,2018,67
00-0032366,Tyler Matakevich,LB,2019,64
00-0032366,Tyler Matakevich,LB,2020,65
00-0032366,Tyler Matakevich,LB,2021,66
00-0032366,Tyler Matakevich,LB,2022,65
00-0032366,Tyler Matakevich,LB,2023,65
00-0033691,I'Tavius Mathers,RB,,
00-0032323,Derrick Mathews,LB,,
00-0032817,Mitch Mathews,WR,2016,60
00-0032817,Mitch Mathews,WR,2017,60
00-0027829,Ricardo Mathews,DL,2016,69
00-0027864,Ryan Mathews,RB,2016,82
00-0027864,Ryan Mathews,RB,2017,82
00-0032885,Ryker Mathews,OL,,
00-0030459,Tyrann Mathieu,DB,2016,96
00-0030459,Tyrann Mathieu,DB,2017,87
00-0030459,Tyrann Mathieu,DB,2018,93
00-0030459,Tyrann Mathieu,DB,2019,87
00-0030459,Tyrann Mathieu,DB,2020,93
00-0030459,Tyrann Mathieu,DB,2021,95
00-0030459,Tyrann Mathieu,DB,2022,94
00-0030459,Tyrann Mathieu,DB,2023,91
00-0038105,Damarri Mathis,DB,2022,68
00-0038105,Damarri Mathis,DB,2023,72
00-0023514,Evan Mathis,OL,2016,88
00-0039135,Ochaun Mathis,LB,2023,64
00-0038099,Phidarian Mathis,DL,2022,71
00-0038099,Phidarian Mathis,DL,2023,71
00-0022059,Robert Mathis,LB,2016,83
00-0034216,Trevon Mathis,DB,2018,62
00-0032037,Josue Matias,OL,2016,63
00-0032037,Josue Matias,OL,2017,61
00-0038614,Scott Matlock,DL,2023,65
00-0039933,Bayron Matos,OL,,
00-0037747,Christian Matthew,DB,2022,64
00-0037747,Christian Matthew,DB,2023,70
00-0028054,Casey Matthews,LB,,
00-0028702,Chris Matthews,WR,2016,68
00-0028702,Chris Matthews,WR,2017,68
00-0028168,Cliff Matthews,DL,2016,66
00-0031279,Jake Matthews,OL,2016,80
00-0031279,Jake Matthews,OL,2017,77
00-0031279,Jake Matthews,OL,2018,81
00-0031279,Jake Matthews,OL,2019,79
00-0031279,Jake Matthews,OL,2020,78
00-0031279,Jake Matthews,OL,2021,81
00-0031279,Jake Matthews,OL,2022,81
00-0031279,Jake Matthews,OL,2023,82
00-0038726,Jesse Matthews,WR,,
00-0031299,Jordan Matthews,TE,2022,66
00-0032989,Mike Matthews,OL,,
00-0029580,Rishard Matthews,WR,2016,79
00-0029580,Rishard Matthews,WR,2017,82
00-0029580,Rishard Matthews,WR,2018,82
00-0034217,Tray Matthews,DB,2018,63
00-0034217,Tray Matthews,DB,2019,58
00-0027002,Clay Matthews,LB,2016,89
00-0027002,Clay Matthews,LB,2017,82
00-0027002,Clay Matthews,LB,2018,86
00-0027002,Clay Matthews,LB,2019,78
00-0034972,Alexander Mattison,RB,2019,68
00-0034972,Alexander Mattison,RB,2020,74
00-0034972,Alexander Mattison,RB,2021,77
00-0034972,Alexander Mattison,RB,2022,77
00-0034972,Alexander Mattison,RB,2023,76
00-0027014,Rey Maualuga,LB,2016,84
00-0039157,Cody Mauch,OL,2023,70
00-0027170,Josh Mauga,LB,2016,77
00-0027170,Josh Mauga,LB,2017,73
00-0037383,Kana'i Mauga,LB,,
00-0033232,Quincy Mauger,DB,2017,60
00-0031564,Lorenzo Mauldin,LB,2016,70
00-0031564,Lorenzo Mauldin,LB,2017,72
00-0031564,Lorenzo Mauldin,LB,2018,74
00-0033503,Arthur Maulet,DB,2017,61
00-0033503,Arthur Maulet,DB,2018,66
00-0033503,Arthur Maulet,DB,2019,61
00-0033503,Arthur Maulet,DB,2020,63
00-0033503,Arthur Maulet,DB,2021,64
00-0033503,Arthur Maulet,DB,2022,65
00-0030883,Josh Mauro,DL,2016,61
00-0030883,Josh Mauro,DL,2017,66
00-0030883,Josh Mauro,DL,2018,72
00-0030883,Josh Mauro,DL,2019,71
00-0030392,Michael Mauti,LB,2016,68
00-0032529,Johnny Maxey,DL,2016,57
00-0032529,Johnny Maxey,DL,2017,61
00-0028111,Byron Maxwell,DB,2016,76
00-0028111,Byron Maxwell,DB,2017,85
00-0028111,Byron Maxwell,DB,2018,76
00-0038893,Devonnsha Maxwell,DL,,
00-0035808,Jared Mayden,DB,2022,60
00-0035808,Jared Mayden,DB,2023,60
00-0039851,Drake Maye,QB,,
00-0032653,K.J. Maye,WR,2016,61
00-0033892,Marcus Maye,DB,2017,74
00-0033892,Marcus Maye,DB,2018,78
00-0033892,Marcus Maye,DB,2019,78
00-0033892,Marcus Maye,DB,2019,62
00-0033892,Marcus Maye,DB,2020,81
00-0033892,Marcus Maye,DB,2020,63
00-0033892,Marcus Maye,DB,2021,85
00-0033892,Marcus Maye,DB,2022,83
00-0033892,Marcus Maye,DB,2023,83
00-0039066,Michael Mayer,TE,2023,75
00-0032591,Chris Mayes,DL,2016,61
00-0034855,Baker Mayfield,QB,2018,81
00-0034855,Baker Mayfield,QB,2019,83
00-0034855,Baker Mayfield,QB,2020,78
00-0034855,Baker Mayfield,QB,2021,78
00-0034855,Baker Mayfield,QB,2022,77
00-0034855,Baker Mayfield,QB,2023,72
00-0036947,Jalen Mayfield,OL,2021,69
00-0036947,Jalen Mayfield,OL,2022,69
00-0036947,Jalen Mayfield,OL,2023,68
00-0032188,Vince Mayle,TE,2018,71
00-0032188,Vince Mayle,TE,2019,70
00-0031596,David Mayo,LB,2016,64
00-0031596,David Mayo,LB,2017,66
00-0031596,David Mayo,LB,2018,70
00-0031596,David Mayo,LB,2019,68
00-0031596,David Mayo,LB,2020,68
00-0031596,David Mayo,LB,2021,69
00-0031596,David Mayo,LB,2022,69
00-0031596,David Mayo,LB,2023,68
00-0030380,Benson Mayowa,LB,2016,68
00-0030380,Benson Mayowa,LB,2017,74
00-0030380,Benson Mayowa,LB,2018,75
00-0030380,Benson Mayowa,LB,2019,73
00-0030380,Benson Mayowa,LB,2020,74
00-0030380,Benson Mayowa,LB,2021,71
00-0037297,Cade Mays,OL,2022,63
00-0037297,Cade Mays,OL,2023,63
00-0033304,Devante Mays,RB,2017,66
00-0033304,Devante Mays,RB,2018,62
00-0026340,Joe Mays,LB,,
00-0037040,Roy Mbaeteka,OL,,
00-0031676,Joey Mbu,DL,2016,59
00-0031676,Joey Mbu,DL,2017,60
00-0031676,Joey Mbu,DL,2019,62
00-0028823,Mike McAdoo,DL,,
00-0037450,Tyreik McAllister,WR,,
00-0039046,DeWayne McBride,RB,2023,67
00-0032123,Tre McBride,WR,2016,65
00-0032123,Tre McBride,WR,2017,65
00-0037744,Trey McBride,TE,2022,73
00-0037744,Trey McBride,TE,2023,74
00-0025608,Trumaine McBride,DB,,
00-0033280,Christian McCaffrey,RB,2017,81
00-0033280,Christian McCaffrey,RB,2018,87
00-0033280,Christian McCaffrey,RB,2019,91
00-0033280,Christian McCaffrey,RB,2020,99
00-0033280,Christian McCaffrey,RB,2021,96
00-0033280,Christian McCaffrey,RB,2022,96
00-0033280,Christian McCaffrey,RB,2023,96
00-0039355,Luke McCaffrey,WR,,
00-0032937,Max McCaffrey,WR,2016,63
00-0032937,Max McCaffrey,WR,2017,62
00-0032937,Max McCaffrey,WR,2018,61
00-0031587,Bobby McCain,DB,2016,71
00-0031587,Bobby McCain,DB,2017,74
00-0031587,Bobby McCain,DB,2018,79
00-0031587,Bobby McCain,DB,2019,76
00-0031587,Bobby McCain,DB,2020,75
00-0031587,Bobby McCain,DB,2021,76
00-0031587,Bobby McCain,DB,2022,78
00-0031587,Bobby McCain,DB,2023,77
00-0026935,Brice McCain,DB,2016,78
00-0026935,Brice McCain,DB,2017,78
00-0031208,Chris McCain,DL,2016,64
00-0031208,Chris McCain,DL,2017,68
00-0031208,Chris McCain,DL,2018,72
00-0036724,Mac McCain,DB,2022,62
00-0036724,Mac McCain,DB,2022,62
00-0036724,Mac McCain III,DB,2022,62
00-0036724,Mac McCain III,DB,2022,62
00-0032805,Alex McCalister,LB,2016,60
00-0032805,Alex McCalister,LB,2017,60
00-0032805,Alex McCalister,LB,2018,68
00-0038717,Tanner McCalister,DB,,
00-0037363,Marquan McCall,DL,2023,62
00-0029302,Matt McCants,OL,2016,71
00-0029302,Matt McCants,OL,2017,71
00-0029302,Matt McCants,OL,2018,67
00-0031288,AJ McCarron,QB,2016,73
00-0031288,AJ McCarron,QB,2017,73
00-0031288,AJ McCarron,QB,2018,71
00-0031288,AJ McCarron,QB,2019,62
00-0031288,AJ McCarron,QB,2020,61
00-0031288,AJ McCarron,QB,2021,58
00-0033773,Riley McCarron,WR,2017,64
00-0039923,J.J. McCarthy,QB,,
00-0029379,Antoine McClain,OL,2016,64
00-0027840,Robert McClain,DB,2016,71
00-0027840,Robert McClain,DB,2017,69
00-0027904,Rolando McClain,LB,2016,81
00-0028003,Terrell McClain,DL,2016,73
00-0028003,Terrell McClain,DL,2017,73
00-0028003,Terrell McClain,DL,2018,75
00-0028003,Terrell McClain,DL,2019,67
00-0027560,Albert McClellan,LB,2016,70
00-0027560,Albert McClellan,LB,2017,70
00-0027560,Albert McClellan,LB,2018,73
00-0039393,Jase McClellan,RB,,
00-0029250,Shea McClellin,LB,2016,77
00-0029250,Shea McClellin,LB,2017,74
00-0027729,Jacques McClendon,OL,2016,70
00-0039077,Warren McClendon Jr.,OL,2023,65
00-0036589,Nick McCloud,DB,2022,60
00-0034407,Ray-Ray McCloud,WR,2018,68
00-0034407,Ray-Ray McCloud,WR,2019,67
00-0034407,Ray-Ray McCloud,WR,2020,68
00-0034407,Ray-Ray McCloud,WR,2021,71
00-0034407,Ray-Ray McCloud,WR,2022,72
00-0034407,Ray-Ray McCloud,WR,2023,73
00-0037496,Zach McCloud,DL,2023,61
00-0032350,Stefan McClure,DB,2016,60
00-0032350,Stefan McClure,DB,2018,63
00-0027651,Dexter McCluster,WR,2016,73
00-0032322,Dexter McCoil,DB,2017,67
00-0039776,Jaylen McCollough,DB,,
00-0036783,Ryan McCollum,OL,2021,52
00-0036783,Ryan McCollum,OL,2022,51
